login_form,links_in_tags,iframe,popup_window,safe_anchor,onmouseover,right_clic,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,embedded_domain,having_ip_address,no_of_dots,no_of_sensitive_words,out_of_position_tld,https_token,url_length,tinyURL,prefixSuffix,count_special_chars,status
0,94.73684211,0,0,38.46153846,0,0,0,232,8899,145007,0,0,5,-1,1,2,0,1,1,73,-1,-1,10,legitimate
0,88.46153846,0,0,65.21739129999999,0,0,0,182,8217,213,0,0,8,1,1,2,0,1,1,63,-1,-1,13,legitimate
0,0.0,0,0,0.0,0,0,0,123,973,8238037,0,1,2,1,1,2,0,1,-1,52,-1,-1,10,phishing
1,100.0,0,0,0.0,0,0,0,2,2189,15873,0,1,5,1,1,3,1,1,-1,179,-1,1,26,phishing
0,2.702702703,0,0,38.23529412,0,0,0,920,6385,37834,0,0,5,1,1,3,0,1,-1,53,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,291,5553,10767986,0,1,2,1,1,3,0,1,-1,91,-1,-1,14,legitimate
0,28.57142857,0,0,50.0,0,0,0,3053,6444,448374,0,0,4,1,1,2,0,1,1,40,-1,-1,6,legitimate
0,100.0,0,0,54.24836601,0,0,0,902,7132,12,0,0,7,-1,1,2,0,1,1,43,-1,-1,9,legitimate
0,16.66666667,0,0,100.0,0,0,0,349,16,8051915,0,1,0,1,1,3,0,-1,-1,48,-1,-1,10,phishing
0,90.0,0,0,100.0,0,0,0,86,-1,749072,0,0,2,-1,1,1,0,1,-1,19,-1,-1,4,legitimate
0,100.0,0,0,100.0,0,0,0,498,7402,2085,0,0,6,1,1,3,0,1,-1,61,-1,-1,10,legitimate
0,60.0,0,0,12.5,0,0,0,122,243,10496635,0,1,0,1,1,7,0,1,1,131,-1,-1,13,phishing
0,33.33333333,0,0,0.0,0,0,0,308,2613,0,0,1,2,1,1,2,0,1,-1,201,-1,-1,8,phishing
0,100.0,0,0,86.66666667,0,0,0,816,3931,169549,0,0,4,1,1,2,0,1,-1,23,-1,-1,6,legitimate
0,66.66666667,0,0,0.0,0,0,0,276,-1,10090,0,0,6,1,1,1,0,1,-1,35,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,2,6982,0,0,0,0,-1,1,3,0,1,-1,39,-1,-1,7,phishing
0,0.0,0,0,25.0,0,0,0,228,5616,0,0,1,5,1,1,4,0,1,-1,47,1,1,10,phishing
0,100.0,0,0,0.0,0,0,0,0,-1,0,0,1,0,1,1,3,0,-1,-1,93,-1,-1,18,phishing
0,45.45454545,0,0,35.29411765,0,0,0,946,4897,1626642,0,0,3,1,1,2,0,1,1,30,-1,-1,6,legitimate
0,58.82352941,0,0,38.98305085,0,0,0,986,5222,136,0,0,8,-1,1,2,0,1,1,69,-1,-1,11,legitimate
0,0.0,0,0,25.0,0,0,0,230,5614,0,0,1,5,1,1,4,0,1,1,49,1,1,10,phishing
1,20.0,0,0,42.85714286,0,0,0,265,4483,125300,0,0,3,-1,1,2,0,1,-1,26,-1,-1,7,legitimate
0,93.10344828,0,0,50.0,0,0,0,1892,6509,808813,0,0,5,1,1,2,0,1,-1,49,1,1,8,legitimate
0,100.0,0,0,4.545454545,0,0,0,248,7056,2078843,1,1,1,1,1,3,0,1,-1,36,-1,1,8,phishing
0,0.0,0,0,25.0,0,0,0,218,5626,0,0,1,5,1,1,4,1,1,-1,58,1,1,10,phishing
1,10.0,0,0,12.5,0,0,0,372,7297,0,0,1,5,-1,1,3,0,1,1,49,1,-1,9,phishing
0,89.47368421,0,0,25.0,0,0,0,311,8454,64256,0,1,5,1,1,2,0,1,1,103,-1,-1,17,legitimate
0,71.42857143,0,0,52.94117647,0,0,0,0,-1,3880927,0,0,3,1,1,2,0,1,1,26,-1,-1,6,legitimate
1,4.081632653,0,0,29.62962963,0,0,0,96,3556,0,0,1,1,1,1,2,0,1,-1,186,-1,-1,31,phishing
0,83.33333333,0,0,100.0,0,0,0,269,4478,188429,0,1,2,1,1,7,2,-1,-1,131,-1,-1,19,phishing
0,0.0,0,0,0.0,0,0,0,238,127,0,0,1,0,-1,1,1,0,1,-1,26,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,86,645,0,0,1,2,-1,1,4,0,1,-1,69,-1,-1,17,phishing
0,0.0,0,0,0.0,0,0,0,21,3632,0,0,1,0,-1,1,2,2,1,-1,102,-1,-1,15,phishing
0,100.0,0,0,100.0,0,0,0,99,3918,0,0,1,0,-1,1,2,0,1,-1,74,-1,-1,8,phishing
0,10.0,0,0,80.0,0,0,0,339,5170,2080048,0,1,2,-1,1,4,1,1,-1,62,-1,-1,12,phishing
0,90.69767442,0,0,30.76923077,0,0,0,1831,9227,767,0,1,6,-1,1,2,0,1,-1,60,-1,-1,10,legitimate
0,100.0,0,0,51.90839695,0,0,0,362,6212,3111,0,0,5,-1,1,2,0,1,1,41,-1,-1,8,legitimate
0,100.0,0,0,92.13483146,0,0,0,171,4578,0,0,0,2,-1,1,2,0,1,1,29,-1,-1,6,legitimate
0,64.28571429,0,0,73.33333333,0,0,0,2161,6969,2519986,0,0,4,-1,1,2,0,1,-1,35,-1,-1,7,legitimate
0,66.66666667,0,0,5.555555556,0,0,0,230,7440,0,0,0,3,-1,1,3,0,1,1,32,-1,-1,7,legitimate
0,84.61538462,0,0,44.44444444,0,0,0,676,6263,6627,0,0,6,-1,1,2,0,1,-1,37,-1,-1,7,legitimate
0,70.58823529,0,0,36.36363636,0,0,0,2795,7412,13241,0,0,5,-1,1,2,0,1,-1,66,-1,-1,11,legitimate
0,0.0,0,0,0.0,0,0,0,117,7188,2888357,0,1,1,-1,1,2,0,1,-1,20,-1,-1,6,phishing
0,100.0,0,0,100.0,0,0,0,620,4493,0,0,1,0,1,1,3,0,1,-1,112,1,-1,18,phishing
0,23.80952381,0,0,28.57142857,0,0,0,588,7447,0,0,0,8,1,1,2,0,1,1,34,-1,-1,6,legitimate
0,61.53846154,0,0,51.61290323,0,0,0,2505,6260,683,0,0,6,1,1,2,0,1,-1,38,-1,-1,6,legitimate
0,37.5,0,0,54.54545455,0,0,0,1851,8375,1430338,0,0,3,1,1,2,0,1,-1,34,-1,-1,6,legitimate
0,13.33333333,0,0,0.0,0,0,0,124,3893,171,0,0,10,1,1,2,0,1,1,58,1,-1,10,legitimate
0,41.66666667,0,0,6.666666667,0,0,0,257,5586,50384,0,0,6,1,1,2,0,1,-1,27,-1,-1,6,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,1,34,1,-1,6,phishing
0,0.0,0,0,0.0,0,0,1,0,1830,0,0,1,1,1,1,3,0,1,-1,34,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,65,3222,0,0,0,2,1,1,2,0,1,1,27,-1,-1,6,legitimate
1,100.0,0,0,9.090909091,0,0,0,361,-1,0,0,1,0,1,1,4,0,1,1,36,-1,-1,9,phishing
0,0.0,0,0,0.0,0,0,0,341,4407,0,0,1,0,1,1,5,0,1,-1,60,-1,-1,10,phishing
0,92.30769231,0,0,37.5,0,0,0,1993,8698,25707,0,0,5,-1,1,2,0,1,-1,43,-1,-1,9,legitimate
0,0.0,0,0,37.5,0,0,0,269,7767,7218488,0,0,4,1,1,2,0,1,-1,21,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,309,2612,261070,0,1,4,-1,1,3,0,1,1,67,-1,-1,13,phishing
0,100.0,0,0,94.11764706,0,0,0,74,8326,993169,0,0,4,1,1,3,0,1,1,89,-1,-1,14,legitimate
0,0.0,0,0,0.0,0,0,0,406,5073,287661,0,1,5,1,1,3,0,1,-1,49,-1,-1,9,legitimate
1,0.0,0,0,12.19512195,0,0,0,371,7298,0,0,1,5,1,1,3,0,1,-1,61,1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,188,1638,0,0,1,0,-1,1,1,0,1,-1,19,-1,-1,6,phishing
0,50.0,0,0,100.0,0,0,0,2975,8347,1,0,1,10,-1,1,2,0,1,1,46,-1,-1,8,phishing
0,57.14285714,0,0,31.25,0,0,0,332,-1,18370,0,0,6,-1,1,2,0,1,-1,65,-1,-1,10,legitimate
0,100.0,0,0,66.22807018,0,0,0,905,7129,12,0,0,7,-1,1,2,0,1,1,41,-1,-1,8,legitimate
1,92.30769231,0,0,13.04347826,0,0,0,222,6717,252556,0,0,5,1,1,2,0,1,1,57,-1,-1,9,legitimate
0,60.0,0,0,96.91780822,0,0,0,194,536,0,0,1,0,1,1,1,1,1,1,55,-1,-1,8,phishing
0,71.42857143,0,0,100.0,0,0,0,217,148,0,0,1,0,-1,1,4,0,-1,-1,82,-1,-1,12,phishing
0,95.45454545,0,0,0.0,0,0,0,1778,8813,97606,0,0,5,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,307,1154,0,0,1,0,-1,1,2,0,1,-1,19,-1,-1,6,phishing
0,38.88888889,0,0,20.0,0,0,0,114,5729,3192494,0,0,3,1,1,3,0,1,-1,97,-1,-1,18,legitimate
0,66.66666667,0,0,0.0,0,0,0,213,4536,0,0,0,2,1,1,2,0,1,-1,53,-1,1,10,legitimate
0,77.77777778,0,0,50.0,0,0,0,737,5837,2112335,0,0,4,1,1,3,0,1,1,34,1,1,8,legitimate
0,40.0,0,0,7.692307692000001,0,0,0,648,3369,2865212,0,0,4,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,0,-1,3514,0,1,9,-1,1,1,0,1,1,22,1,-1,5,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,0.0,0,0,0.0,0,0,0,699,3684,246183,0,1,4,-1,1,2,0,1,-1,65,-1,-1,13,phishing
0,71.42857143,0,0,0.0,0,0,0,70,1757,0,0,1,0,-1,1,1,0,1,-1,38,-1,-1,6,legitimate
0,50.0,0,0,50.0,0,0,0,312,4070,5422,0,0,6,-1,1,1,0,1,1,40,1,-1,7,legitimate
0,96.96969697,0,0,66.66666667,0,0,1,0,-1,1165,0,0,5,-1,1,2,0,1,-1,21,-1,-1,6,legitimate
0,11.76470588,0,0,33.33333333,0,0,1,1770,6995,50763,0,0,5,1,1,2,0,1,-1,54,-1,-1,9,legitimate
0,18.18181818,0,0,40.0,0,0,1,0,-1,45954,0,0,5,1,1,2,0,1,1,31,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,169,6041,0,0,1,1,1,1,2,0,1,-1,55,-1,1,10,phishing
0,9.090909091,0,0,0.0,0,0,0,381,8019,0,0,1,4,1,1,2,0,1,1,84,1,-1,10,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,132,-1,1,20,phishing
0,0.0,0,0,0.0,0,0,0,363,1,0,0,1,0,-1,1,3,0,-1,-1,30,-1,-1,7,phishing
0,60.0,0,0,85.71428571,0,0,1,0,-1,955197,0,0,1,-1,1,1,0,1,-1,17,-1,-1,4,legitimate
0,100.0,0,0,100.0,0,0,0,298,1528,0,0,1,0,-1,1,3,1,1,-1,68,-1,-1,9,phishing
0,100.0,0,0,0.0,0,0,1,0,1658,0,0,1,2,1,1,5,2,1,-1,243,-1,1,23,phishing
0,75.0,0,0,75.0,0,0,0,0,-1,1196261,0,0,3,1,1,2,0,1,1,31,-1,1,7,legitimate
0,0.0,0,0,0.0,0,0,0,177,189,0,0,1,2,1,1,2,0,1,1,39,-1,1,7,phishing
0,100.0,0,0,0.0,0,0,0,1050,5158,0,0,0,8,1,1,2,0,1,-1,26,-1,-1,5,legitimate
0,100.0,0,0,0.0,0,0,0,26,-1,0,0,1,0,1,1,1,0,1,-1,62,-1,-1,8,phishing
0,41.66666667,0,0,27.53623188,0,0,0,370,7299,5258306,0,0,5,1,1,2,0,1,-1,44,1,-1,5,legitimate
0,100.0,0,0,0.0,0,0,0,0,6773,182609,0,0,4,1,1,3,0,1,-1,42,-1,-1,9,legitimate
1,0.0,0,0,0.0,0,0,0,0,-1,298112,0,1,4,1,1,3,0,-1,-1,55,-1,-1,10,legitimate
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,68,-1,-1,9,phishing
0,50.0,0,0,100.0,0,0,0,2974,8348,1,0,0,10,-1,1,2,0,1,1,40,-1,-1,8,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,25.0,0,0,0.0,0,0,0,55,3962,6530861,0,0,3,1,1,3,0,1,-1,53,-1,-1,9,legitimate
0,0.0,0,0,70.0,0,0,0,329,36,0,0,1,0,-1,1,2,1,1,-1,228,-1,-1,20,phishing
0,0.0,0,0,0.0,0,0,0,644,1546,4669,0,1,2,1,1,2,0,1,-1,37,-1,-1,6,phishing
0,100.0,0,0,0.0,0,0,0,334,31,0,0,1,0,-1,1,6,0,1,-1,259,-1,-1,13,phishing
0,0.0,0,0,0.0,0,0,0,355,2202,533532,0,1,1,1,1,4,1,1,1,37,-1,-1,8,phishing
0,0.0,0,0,0.0,0,0,0,256,2301,22884,0,1,3,1,1,2,0,1,1,38,-1,-1,6,phishing
0,65.21739129999999,0,0,0.0,0,0,0,205,5638,2,0,0,10,1,1,2,0,1,1,43,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,0,77,5767,0,0,1,2,1,1,1,0,1,-1,77,-1,-1,7,phishing
0,100.0,0,0,0.0,0,0,1,0,-1,77586,0,1,1,-1,1,2,0,1,-1,39,-1,1,7,phishing
0,0.0,0,0,0.0,0,0,0,196,535,7375648,0,1,1,-1,1,2,0,1,-1,81,-1,-1,10,phishing
0,71.42857143,0,0,0.0,0,0,0,158,2033,0,0,0,4,-1,1,2,0,1,-1,72,-1,-1,14,legitimate
1,0.0,0,0,37.5,0,0,0,19,346,0,0,1,0,1,1,2,0,1,-1,46,-1,-1,8,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,29,1,-1,5,phishing
0,3.703703704,0,0,4.47761194,0,0,0,84,3203,0,0,1,1,1,1,3,0,1,-1,57,-1,-1,9,legitimate
0,100.0,0,0,72.72727273,0,0,0,1209,7140,0,0,0,3,1,1,2,0,1,1,34,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,272,7764,32,0,0,5,-1,1,3,0,1,1,279,-1,-1,28,phishing
0,77.77777778,0,0,0.0,0,0,0,65,5778,577529,0,0,4,-1,1,2,0,-1,-1,22,-1,-1,5,legitimate
1,50.0,0,0,0.0,0,0,0,672,4441,81842,0,0,5,-1,1,2,0,1,1,26,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,428,6509,2381,0,1,5,-1,1,3,0,1,-1,38,-1,1,10,legitimate
0,0.0,0,0,0.0,0,0,0,79,1016,1211946,0,1,2,-1,1,3,0,1,-1,94,-1,1,11,phishing
0,50.0,0,0,0.0,0,0,0,0,-1,0,0,1,1,-1,1,4,1,-1,1,49,-1,1,11,phishing
0,88.88888889,0,0,100.0,0,0,0,122,6452,1067701,0,0,3,-1,1,2,0,1,1,21,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,1,0,-1,0,0,0,1,-1,1,3,0,-1,1,61,-1,-1,12,phishing
0,50.0,0,0,100.0,0,0,0,210,1982,0,0,1,0,-1,1,2,0,-1,-1,30,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,158,9338,21,0,0,5,1,1,4,0,1,1,251,-1,-1,38,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,4,1,-1,-1,126,-1,1,18,phishing
0,100.0,0,0,100.0,0,0,0,2382,-1,0,0,1,2,1,1,5,0,-1,-1,58,-1,-1,10,phishing
0,92.30769231,0,0,61.11111111,0,0,1,0,3319,481781,0,0,3,-1,1,3,0,-1,1,28,-1,-1,7,legitimate
0,50.0,0,0,5.405405405,0,0,0,183,4930,7447880,0,0,3,-1,1,2,0,1,1,29,-1,-1,6,legitimate
0,81.81818182,0,0,8.823529412000001,0,0,0,2137,7724,246,0,0,4,1,1,2,0,1,-1,33,-1,-1,6,legitimate
0,16.66666667,0,0,66.10169492,0,0,0,61,2130,17465,0,1,4,1,1,2,0,1,-1,43,-1,1,8,legitimate
0,92.30769231,0,0,61.53846154,0,0,0,985,8145,0,0,0,3,1,1,2,0,1,1,35,-1,-1,6,legitimate
0,27.27272727,0,0,25.0,0,0,0,585,7449,0,0,0,8,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,12.5,0,0,80.0,0,0,0,2804,8520,8,0,0,10,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,86.66666667,0,0,37.5,0,0,0,1336,6699,4589207,0,0,4,1,1,2,0,1,-1,74,1,-1,13,legitimate
0,84.61538462,0,0,7.042253521,0,0,0,505,7530,4970261,0,0,4,1,1,2,0,1,-1,29,-1,-1,6,legitimate
0,20.0,0,0,93.10344828,0,0,0,65,5048,282,0,0,7,-1,1,2,0,1,1,59,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,264,101,0,0,1,0,1,1,2,2,1,1,48,-1,1,9,phishing
0,90.0,0,0,100.0,0,0,0,268,1193,160850,0,0,1,1,1,2,0,1,-1,32,-1,1,7,legitimate
0,0.0,0,0,0.0,0,0,0,144,5499,0,0,1,0,-1,1,1,0,1,-1,21,-1,1,7,phishing
0,28.57142857,0,0,100.0,0,0,0,1583,11564,375,0,1,6,-1,1,2,0,1,-1,58,-1,-1,12,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,30,1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,38,5806,0,0,1,2,1,1,2,0,1,-1,100,-1,-1,15,phishing
1,0.0,0,0,36.84210526,0,0,0,371,7298,0,0,0,5,-1,1,2,0,1,-1,45,1,-1,6,legitimate
0,50.0,0,0,25.0,0,0,0,230,5614,0,0,1,5,1,1,4,0,1,1,47,1,1,10,phishing
0,100.0,0,0,100.0,0,0,0,14,4003,5828815,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,0.0,0,0,0.0,0,0,0,-1,-1,0,0,1,0,1,1,2,0,1,1,138,-1,1,22,phishing
0,73.33333333,0,0,81.39534884,0,0,0,849,7552,185439,0,0,5,1,1,3,0,1,1,48,-1,-1,8,legitimate
0,100.0,0,0,77.77777778,1,0,0,132,11555,609,0,0,7,-1,1,3,0,1,1,66,-1,-1,12,legitimate
0,21.42857143,0,0,0.0,0,0,0,1045,7721,1492,0,0,5,1,1,2,0,1,-1,47,1,-1,9,legitimate
0,95.23809524,0,0,100.0,0,0,0,248,5230,0,0,1,7,1,1,2,0,1,-1,47,-1,-1,6,phishing
0,33.33333333,0,0,0.0,0,0,0,309,2612,0,0,1,2,1,1,2,0,1,1,202,-1,-1,8,phishing
0,100.0,0,0,39.02439024,0,0,0,334,8431,567,0,0,7,-1,1,2,0,1,-1,35,-1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,76,1750,0,0,1,1,1,1,3,0,1,-1,45,-1,-1,9,phishing
0,100.0,0,0,0.0,0,0,0,873,7528,0,0,1,0,-1,1,3,1,1,-1,49,-1,-1,10,phishing
0,85.0,0,0,85.29411765,0,0,0,667,-1,1930148,0,0,4,1,1,2,0,1,1,34,1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,327,2960,0,0,1,2,-1,1,3,0,-1,-1,44,-1,-1,9,phishing
0,100.0,0,0,0.0,0,0,0,374,8036,0,0,1,2,-1,1,2,0,1,1,19,-1,-1,5,phishing
0,0.0,0,0,25.0,0,0,0,228,5615,0,0,1,5,-1,1,5,0,1,1,65,1,-1,11,phishing
0,80.76923077,0,0,66.66666667,0,0,0,135,-1,295578,0,0,4,1,1,2,0,1,1,102,-1,1,19,legitimate
0,0.0,0,0,0.0,0,0,0,2430,1953,4365,0,1,3,-1,1,2,0,1,1,33,-1,-1,6,phishing
0,92.0,0,0,0.0,0,0,0,0,530,0,0,0,3,1,1,2,0,1,-1,30,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,234,3768,0,0,1,3,1,1,2,0,1,-1,35,-1,-1,6,phishing
0,100.0,0,0,60.0,0,0,0,91,2101,124276,0,0,0,-1,1,3,0,1,1,43,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,3,-1,2509075,0,1,0,-1,1,3,2,-1,1,119,-1,-1,17,phishing
0,0.0,0,0,25.0,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,1,39,1,-1,6,phishing
0,0.0,0,0,31.42857143,0,0,0,373,7296,0,0,0,5,-1,1,2,0,1,-1,29,1,-1,6,legitimate
0,45.0,0,0,62.5,0,0,0,373,9123,48,0,1,7,-1,1,2,0,1,-1,48,-1,-1,8,legitimate
0,100.0,0,0,81.81818182,0,0,0,707,7732,22144,0,0,4,-1,1,2,0,1,-1,20,-1,-1,6,legitimate
0,0.0,0,0,25.0,0,0,0,217,5627,0,0,1,5,1,1,4,0,1,-1,60,1,1,11,phishing
0,11.11111111,0,0,0.0,0,0,0,1259,5466,75,0,1,4,1,1,5,0,1,-1,85,-1,1,16,phishing
0,36.36363636,0,0,36.36363636,0,0,0,95,4654,780517,0,0,4,-1,1,2,0,1,-1,79,-1,-1,14,legitimate
0,88.88888889,0,0,0.0,0,0,0,376,5102,44165,0,0,4,1,1,3,0,1,-1,62,-1,1,10,legitimate
0,100.0,0,0,100.0,0,0,0,292,5916,0,0,1,2,1,1,2,0,1,-1,37,-1,-1,7,phishing
1,46.15384615,0,0,3.875968992,0,0,0,371,7298,0,0,0,5,1,1,2,0,1,-1,28,1,1,6,legitimate
0,0.0,0,0,100.0,0,0,0,1567,7929,11068,0,0,5,-1,1,2,0,1,1,99,-1,-1,17,legitimate
0,50.0,0,0,0.0,0,0,0,182,7488,63,0,0,10,-1,1,1,0,1,1,33,-1,-1,6,legitimate
0,92.30769231,0,0,62.5,0,0,0,102,4280,0,0,0,1,1,1,2,0,1,-1,36,-1,-1,6,legitimate
0,0.0,0,0,3.333333333,0,0,0,113,-1,277466,0,1,5,-1,1,2,0,1,-1,106,-1,-1,19,legitimate
0,0.0,0,0,0.0,0,0,0,705,7330,154708,0,0,4,1,1,2,0,1,1,50,-1,-1,10,phishing
0,92.85714286,0,0,72.72727273,0,0,0,988,4489,2889,0,0,5,1,1,2,0,1,-1,64,-1,-1,11,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,-1,32,1,-1,5,phishing
0,100.0,0,0,0.0,0,0,0,13,-2,0,0,1,0,-1,1,16,1,-1,1,299,-1,-1,55,phishing
1,66.66666667,0,0,0.0,0,0,0,313,2974,1118394,0,1,2,1,1,3,0,-1,1,84,-1,-1,11,phishing
0,100.0,0,0,0.0,0,0,0,155,211,0,0,1,0,-1,1,2,0,1,1,99,1,-1,14,phishing
1,85.71428571,0,0,85.71428571,0,0,0,146,2046,0,0,1,0,-1,1,2,0,1,-1,106,-1,-1,13,phishing
0,64.70588235,0,0,10.58823529,0,0,0,635,6670,6886,0,0,5,1,1,2,0,1,-1,42,-1,-1,7,legitimate
0,81.39534884,0,0,33.33333333,0,0,0,444,5400,32887,0,1,5,1,1,2,0,1,1,51,-1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,277,2644,0,0,1,1,1,1,5,0,-1,-1,68,-1,1,11,phishing
0,23.52941176,0,0,88.23529412,0,0,0,0,-1,414774,0,0,2,1,1,3,0,-1,1,32,-1,-1,7,legitimate
0,50.0,0,0,0.0,0,0,1,75,-2,6684,0,0,4,-1,1,3,0,1,-1,56,-1,-1,9,legitimate
0,56.25,0,0,88.57142857,0,0,1,0,-1,0,0,1,0,-1,1,2,0,-1,-1,45,-1,-1,10,phishing
0,75.0,0,0,33.33333333,0,0,0,555,4924,247167,0,0,4,1,1,1,0,1,-1,45,-1,-1,6,legitimate
0,0.0,0,0,16.66666667,0,0,0,1484,2169,1125607,0,1,4,-1,1,2,0,1,1,59,-1,-1,6,phishing
0,0.0,0,0,40.0,0,0,0,102,6515,0,0,0,4,-1,1,2,0,1,1,21,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,335,761,0,0,1,0,-1,1,3,0,-1,-1,76,-1,-1,13,phishing
0,100.0,0,0,100.0,0,0,0,101,2091,0,0,0,3,-1,1,2,0,-1,-1,20,-1,-1,5,legitimate
0,100.0,0,0,66.66666667,0,0,0,902,7133,12,0,0,7,-1,1,2,0,1,1,56,-1,-1,11,legitimate
0,100.0,0,0,100.0,0,0,0,2850,-1,12043,0,0,4,-1,1,2,0,1,-1,64,-1,-1,10,legitimate
1,100.0,0,0,100.0,0,0,0,0,12376,3063,0,1,6,-1,1,3,0,1,-1,112,-1,-1,14,legitimate
0,85.71428571,0,0,68.6746988,0,0,0,393,5086,53314,0,0,5,1,1,2,0,1,-1,60,-1,-1,8,legitimate
0,100.0,0,0,63.33333333,0,0,0,904,7130,12,0,0,7,-1,1,2,0,1,1,57,-1,-1,10,legitimate
0,100.0,0,0,0.0,0,0,0,215,5994,475913,0,0,4,1,1,1,0,1,-1,47,-1,1,9,legitimate
0,92.30769231,0,0,0.0,0,0,1,0,-1,19748,0,1,6,-1,1,1,0,1,-1,31,-1,-1,7,phishing
0,62.5,0,0,81.81818182,0,0,0,328,6246,195180,0,0,4,1,1,3,0,1,-1,84,-1,-1,15,legitimate
0,40.0,0,0,30.18867925,0,0,0,34,5445,6496,0,0,5,1,1,2,0,1,1,24,-1,-1,6,legitimate
1,66.66666667,0,0,13.04347826,0,0,0,631,4848,6082,0,1,5,1,1,2,0,1,-1,95,-1,1,18,legitimate
0,0.0,0,0,9.523809524,0,0,0,911,9317,13,0,1,7,-1,1,2,0,1,-1,123,-1,-1,27,legitimate
0,0.0,0,0,0.0,0,0,0,2975,8347,1,0,1,10,1,1,2,0,1,1,70,-1,-1,11,phishing
0,0.0,0,0,0.0,0,0,0,214,6360,186,0,0,6,-1,1,6,0,-1,1,206,-1,-1,37,phishing
0,0.0,0,0,0.0,0,0,0,888,5321,0,0,1,2,-1,1,2,0,1,-1,32,-1,-1,7,phishing
0,68.75,0,0,60.0,0,0,0,87,5391,10053,0,0,5,-1,1,2,0,1,1,23,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,0,2690,6207267,0,1,2,-1,1,3,1,1,-1,72,-1,1,11,phishing
0,83.33333333,0,0,55.55555556,0,0,0,1450,-1,266000,0,0,4,1,1,3,0,1,-1,63,-1,-1,12,legitimate
0,8.333333332999999,0,0,0.0,0,0,0,1512,6158,6546,0,0,4,1,1,2,0,1,-1,72,-1,-1,11,legitimate
0,94.73684211,0,0,12.5,0,0,0,595,7805,6377,0,0,5,1,1,3,0,1,-1,70,1,-1,11,legitimate
0,94.11764706,0,0,63.63636364,0,0,0,305,8095,2583581,0,0,4,-1,1,2,0,1,-1,43,1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,184,5294,0,0,1,2,1,1,1,0,1,-1,37,-1,1,8,phishing
0,31.25,0,0,32.25806452,0,0,0,198,7838,606,0,0,6,-1,1,2,0,1,1,53,-1,1,8,legitimate
0,100.0,0,0,60.0,0,0,0,992,7407,0,0,1,2,1,1,2,0,1,-1,26,-1,-1,6,phishing
1,0.0,0,0,0.0,0,0,1,0,-1,0,1,0,0,-1,-1,3,0,1,-1,20,-1,-1,7,phishing
0,77.27272727,0,0,72.0,0,0,0,-1,8519,641,0,0,6,1,1,2,0,1,1,72,-1,-1,12,legitimate
0,0.0,0,0,83.33333333,0,0,0,426,7243,0,0,0,2,-1,1,2,0,1,-1,21,-1,-1,6,legitimate
